Train data for UserID: ec5f1a3c-3f8f-4340-b366-65d7793a41b2,,,,,,,,,
Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
0.5766194,0.09251583,2.28E-04,0.002453816,0.14047752,0.74109775,0.63970214,0.0201,0.76862293,0.67139715
0.47998244,0.035237014,6.34E-05,0.001595776,0.091399394,0.6899378,0.62096393,0.038,0.7838391,0.72386867
0.5000086,0.049824275,5.01E-04,0.003176465,0.18174697,0.76578885,0.6367447,0.057,0.7710747,0.6430921
0.5230249,0.057739247,1.72E-04,0.002224854,0.12738846,0.7262729,0.6329901,0.0327,0.77415985,0.6874065
0.5782608,0.07294261,9.20E-05,0.001807513,0.10351661,0.70486385,0.62775695,0.0338,0.7784094,0.70934266
0.5274874,0.17048292,3.23E-04,0.002744526,0.15708777,0.7489458,0.63593537,0.0473,0.7717423,0.6626313
0.6339839,0.0750148,1.59E-04,0.00216929,0.12421116,0.74325824,0.65458715,0.0316,0.7559866,0.6690046
0.89073056,0.22607613,2.71E-04,0.002592445,0.14839967,0.7053655,0.5926963,0.0347,0.805426,0.7088438
0.7013304,0.09985881,1.49E-04,0.002120049,0.12139521,0.69121844,0.5985613,0.0337,0.801077,0.7226459
0.5819354,0.052162025,5.19E-05,0.001495425,0.08565532,0.68758816,0.62292844,0.0295,0.78227884,0.7261009
0.6595808,0.09859263,1.52E-04,0.002142602,0.12268496,0.69579273,0.6026047,0.0274,0.79803985,0.71824265
0.56823176,0.06371595,6.10E-05,0.001583516,0.090697676,0.6615382,0.590872,0.0221,0.8067653,0.7499115
0.61665463,0.07007961,9.44E-05,0.001825656,0.10455472,0.66590333,0.58436847,0.0294,0.81148845,0.746038
0.56864125,0.04902025,7.16E-04,0.003579986,0.20475867,0.7218312,0.56573683,0.0422,0.82458586,0.6920692
0.557305,0.042008467,1.29E-04,0.002023673,0.11588295,0.6878886,0.5993014,0.0328,0.80052346,0.72581625
0.5874966,0.030295309,5.18E-05,0.001494414,0.08559747,0.6911784,0.626843,0.0264,0.7791456,0.7226842
0.5953009,0.07660382,2.31E-04,0.002453125,0.14043806,0.5530652,0.66432667,0.0644,0.74744236,0.833138
0.6183985,0.10378941,2.88E-04,0.002644741,0.15138757,0.5820069,0.6980904,0.0306,0.7160097,0.81318384
