Train data for UserID: 6f03d3a9-8702-4a15-8ffb-c48ad3844ef6,,,,,,,,,
Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
0.5501148,0.08580182,2.10E-04,0.002377407,0.13611011,0.68796414,0.58303934,0.0495,0.8124439,0.7257447
0.5668331,0.10368537,3.11E-04,0.002712196,0.15524109,0.698119,0.5788923,0.0612,0.815404,0.7159817
0.53591716,0.07509181,2.31E-04,0.002454768,0.14053191,0.70215416,0.59540576,0.0687,0.80342513,0.712025
0.6025387,0.09934808,2.39E-04,0.002481378,0.14205278,0.72157407,0.61619365,0.0558,0.7875947,0.6923373
0.57726586,0.111270145,2.52E-04,0.002524856,0.14453746,0.6979378,0.5874064,0.0516,0.8092921,0.7161584
0.5430797,0.079709575,3.18E-04,0.002734628,0.15652244,0.70040745,0.5804535,0.0455,0.8142934,0.7137432
0.5098808,0.07221006,2.54E-04,0.002534506,0.14508891,0.6965024,0.58533657,0.0527,0.8107904,0.71755445
0.588676,0.10889439,2.70E-04,0.002586613,0.14806643,0.69100195,0.5766908,0.056,0.8169625,0.7228529
0.5316375,0.08749305,2.03E-04,0.002348953,0.13448355,0.70078504,0.5987282,0.0518,0.80095226,0.71337247
0.53506786,0.09068659,2.18E-04,0.002406555,0.13777623,0.68988305,0.5838331,0.0507,0.8118737,0.7239209
0.52542907,0.0652825,1.93E-04,0.0023125,0.13239962,0.6895406,0.58781725,0.0528,0.80899376,0.724247
0.5472897,0.09007487,2.16E-04,0.002401277,0.13747457,0.6941233,0.58883625,0.0475,0.80825233,0.71985614
0.54763365,0.11356716,3.07E-04,0.00269912,0.15449414,0.71585524,0.59975904,0.057,0.8001807,0.69824874
0.588688,0.1187349,4.03E-04,0.002954674,0.16908827,0.71752805,0.58991736,0.0613,0.8074636,0.69652957
0.57057047,0.09194614,2.98E-05,0.001240663,0.071069784,0.64234155,0.5862846,0.0401,0.81010514,0.76641846
0.5925418,0.08159613,1.40E-04,0.002078557,0.11902216,0.69131565,0.6005716,0.0443,0.799571,0.7225529
0.69903755,0.16639854,1.83E-04,0.002270358,0.1299902,0.6694118,0.5673917,0.0421,0.823448,0.74289155
0.552056,0.10687531,1.60E-04,0.002173226,0.12443626,0.7054307,0.6119422,0.0485,0.7909025,0.7087789
0.5568525,0.07617303,2.54E-04,0.002534911,0.1451121,0.7112698,0.6020478,0.0498,0.79846007,0.7029191
0.5764508,0.08917056,2.43E-04,0.002495,0.1428313,0.69656736,0.58724356,0.0443,0.8094103,0.7174914
0.5279762,0.07859522,1.83E-04,0.002272307,0.13010167,0.6898958,0.59007484,0.0528,0.80734855,0.72390866
0.5561867,0.088216566,4.45E-04,0.003053286,0.17471743,0.7216755,0.590178,0.057,0.80727315,0.6922315
0.5513587,0.084345885,2.87E-04,0.002639326,0.15107818,0.7166103,0.6033601,0.0644,0.79746884,0.69747376
1.116425,0.47301564,1.37E-04,0.00227322,0.13015385,0.6716919,0.7622202,0.0062,0.6473178,0.7408306
1.2866954,0.4871814,3.77E-04,0.003122099,0.17864467,0.6079119,0.73948914,0.0074,0.6731685,0.7940045
0.54339355,0.06999887,3.17E-04,0.002727186,0.15609732,0.6800738,0.5576956,0.0463,0.8300455,0.7331437
0.51702553,0.07616279,1.76E-04,0.002240238,0.1282681,0.699148,0.6018766,0.0369,0.79858905,0.71497697
0.530009,0.08787763,1.22E-04,0.001985465,0.11369741,0.6823127,0.5949173,0.0422,0.80378693,0.73106045
0.5163953,0.056883197,1.25E-04,0.001999728,0.11451329,0.6847562,0.59694934,0.0475,0.80227894,0.7287722
0.551397,0.05892377,3.12E-04,0.002711445,0.15519816,0.677529,0.5555659,0.057,0.8314725,0.73549604
0.5684384,0.0861742,1.93E-04,0.002311821,0.13236079,0.67651254,0.57332563,0.0516,0.8193276,0.73643106
0.550437,0.06969448,2.43E-04,0.002495027,0.14283282,0.6811135,0.5698537,0.0549,0.8217462,0.73217785
0.56341296,0.064872034,1.41E-04,0.002083146,0.11928464,0.692759,0.60195917,0.0391,0.7985269,0.7211692
0.5404905,0.06884819,1.59E-04,0.002166997,0.12408007,0.6940018,0.5994972,0.0486,0.8003769,0.71997327
0.54647523,0.076585844,1.28E-04,0.002018945,0.11561253,0.6652999,0.5746844,0.0423,0.8183752,0.74657625
0.51215017,0.05578756,1.54E-04,0.002145579,0.12285524,0.68001,0.5849705,0.0444,0.8110546,0.7332028
0.49886498,0.056279097,1.20E-04,0.001974929,0.11309475,0.66362906,0.5749185,0.0454,0.8182107,0.74806184
0.5455135,0.07118588,1.23E-04,0.001990885,0.11400746,0.6740748,0.5856179,0.0421,0.8105872,0.7386631
0.49364635,0.043396756,1.39E-04,0.002072519,0.11867684,0.6886442,0.5978938,0.0474,0.80157536,0.72509944
0.5260174,0.052772798,1.49E-04,0.002118517,0.12130761,0.696308,0.6042773,0.041,0.7967741,0.7177431
0.5141807,0.049346194,9.18E-05,0.001804072,0.10331968,0.6804064,0.6011596,0.0507,0.799129,0.732835
0.5206422,0.06895936,1.73E-04,0.002228728,0.12760994,0.68183917,0.5831308,0.0528,0.8123783,0.7315021
0.568686,0.07910501,2.53E-04,0.002531404,0.14491168,0.6902356,0.5784081,0.0484,0.81574756,0.72358465
0.62734145,0.076986946,2.45E-04,0.002503289,0.14330499,0.68221396,0.5707004,0.0475,0.82115835,0.7311526
0.5669012,0.07983656,2.26E-04,0.002436873,0.13950914,0.67034626,0.5605525,0.0539,0.8281189,0.74204844
