Train data for UserID: e5287ac1-9ef4-4537-9f4b-27c0741834af,,,,,,,,,
Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
0.58369523,0.0684165,4.28E-04,0.003016374,0.17261049,0.74442583,0.6185131,0.0381,0.78577447,0.6677052
0.5519507,0.057008114,2.85E-04,0.002634049,0.15077668,0.7136734,0.60024595,0.0307,0.7998155,0.7004786
0.42000687,0.04081446,1.72E-04,0.00222408,0.12734418,0.70222896,0.6060562,0.0349,0.79542184,0.7119512
0.48783457,0.05674242,2.93E-04,0.002660816,0.15230593,0.69731665,0.58037853,0.037,0.81434685,0.7167632
0.49586517,0.059521463,4.92E-04,0.003159327,0.18076906,0.7296851,0.5946621,0.0422,0.80397576,0.68378335
0.45096233,0.02574399,7.12E-07,3.40E-04,0.019492112,0.7391753,0.7259073,0.0909,0.68779254,0.67351305
0.46013364,0.032593112,5.16E-08,7.42E-05,0.004253562,0.6354329,0.6321427,0.1142,0.7748519,0.77215606
0.46561334,0.03139737,2.50E-05,0.00117423,0.06726576,0.6316522,0.6823416,0.1598,0.7310335,0.7752519
0.6879908,0.30812594,1.52E-04,0.002143058,0.12271103,0.53536445,0.6347828,0.0252,0.77269065,0.8446211
0.5788572,0.2984629,3.27E-04,0.002776245,0.15889949,0.5301965,0.657804,0.023,0.75318915,0.8478748
0.6567179,0.106385425,6.85E-05,0.001641012,0.093988426,0.5608471,0.63609874,0.0211,0.7716077,0.8279194
0.46042213,0.11873577,5.01E-05,0.001495306,0.085648514,0.56305975,0.63171095,0.0115,0.77520406,0.8264162
0.52562946,0.07890189,2.80E-04,0.002618705,0.14990005,0.5377336,0.6577196,0.0359,0.7532628,0.8431148
0.5003433,0.04570071,1.99E-04,0.002333414,0.13359521,0.54234725,0.6494974,0.0932,0.7603638,0.8401544
0.5544838,0.075940326,9.37E-04,0.003926759,0.22451247,0.5321518,0.7076218,0.0359,0.70659137,0.84664893
0.48579934,0.045632172,2.00E-04,0.002338442,0.13388267,0.5119164,0.6220804,0.0539,0.7829534,0.85903525
0.520651,0.061677475,7.52E-04,0.003649107,0.20869783,0.52634066,0.6913599,0.0507,0.7225106,0.8502738
0.4831958,0.05041573,4.96E-04,0.003180182,0.18195903,0.5491713,0.6915144,0.0518,0.7223627,0.83570975
0.5067726,0.0586265,9.44E-04,0.00393038,0.22471865,0.5623227,0.73277164,0.1079,0.68047464,0.8269179
0.47952223,0.049201135,6.70E-04,0.00350213,0.20032081,0.56237483,0.7159,0.0475,0.6982028,0.8268824
0.52927333,0.08650226,6.20E-04,0.003430703,0.1962485,0.5586527,0.7098782,0.0222,0.7043244,0.8294017
0.4682214,0.041235544,0.001118087,0.004153544,0.23741937,0.5613327,0.74060875,0.0889,0.6719365,0.8275902
0.51859874,0.10605482,0.00145278,0.004537474,0.2592466,0.5190688,0.7213428,0.0571,0.6925782,0.85473245
0.44901568,0.08004068,4.14E-04,0.002996854,0.17149624,0.74474454,0.6197663,0.021,0.78478646,0.66734964
0.5445957,0.1570511,4.02E-04,0.002984881,0.17081276,0.754543,0.631849,0.0158,0.7750915,0.6562506
0.7061884,0.21101409,4.20E-04,0.0030273,0.17323418,0.77585256,0.6553257,0.0147,0.7553464,0.6309143
0.9231249,0.7569685,0.001451997,0.004579822,0.26165226,0.53375155,0.734843,0.0136,0.67823726,0.8456413
0.4924351,0.064581595,5.19E-05,0.001492071,0.08546332,0.64767647,0.5802548,0.0412,0.814435,0.7619155
0.5236771,0.053882834,2.26E-05,0.001130251,0.0647473,0.628144,0.5764741,0.0782,0.8171154,0.7780971
0.51228386,0.06643529,3.26E-04,0.002754325,0.1576475,0.71752363,0.59914225,0.058,0.8006426,0.69653416
0.47596434,0.06041785,4.10E-04,0.002984935,0.17081583,0.73458654,0.60839206,0.0306,0.7936366,0.678515
0.4976963,0.08253028,5.94E-04,0.003370927,0.19283983,0.7690405,0.6320524,0.0254,0.77492565,0.63920003
0.50958323,0.08511079,9.39E-05,0.001828851,0.10473753,0.7063996,0.6284921,0.021,0.77781594,0.70781326
0.59616864,0.14617099,2.97E-04,0.00268292,0.15356866,0.74234694,0.6310038,0.0211,0.7757797,0.6700157
0.46973526,0.09533014,1.23E-04,0.002025469,0.115985714,0.7315345,0.6476674,0.0137,0.7619232,0.6818045
0.52457225,0.095004365,4.31E-04,0.003023047,0.17299137,0.7129986,0.581489,0.0421,0.8135542,0.70116544
0.512116,0.079554886,4.68E-07,3.18E-04,0.018221226,0.59169275,0.57690585,0.0602,0.81681067,0.80616355
0.63074666,0.49490255,9.21E-05,0.001830049,0.10480604,0.6456716,0.56220394,0.0168,0.82699865,0.76361525
1.146228,0.49043217,1.20E-04,0.002001623,0.11462173,0.6528217,0.5618487,0.0147,0.82724,0.75751156
0.9546142,0.22380525,7.79E-06,8.01E-04,0.045897353,0.6150417,0.5782136,0.0159,0.8158855,0.78849465
0.49149543,0.11437298,7.88E-06,8.03E-04,0.04598245,0.6132287,0.57626814,0.017,0.8172607,0.7899054
0.49555853,0.061008215,3.98E-05,0.001376607,0.0788533,0.6443426,0.58208424,0.0147,0.8131285,0.76473695
0.55221146,0.08337653,1.52E-05,9.96E-04,0.057051074,0.61682457,0.57093406,0.0242,0.8209959,0.7871007
0.67809415,0.13016944,2.05E-04,0.002380156,0.13626727,0.67809665,0.571881,0.0158,0.82033664,0.7349727
0.57226735,0.06967285,1.75E-04,0.002239423,0.1282215,0.68654394,0.58786374,0.0326,0.80895996,0.7270883
0.48676258,0.048981447,1.10E-05,8.90E-04,0.051011916,0.6388832,0.59882104,0.0369,0.8008829,0.76930374
