Train data for UserID: e5c5d083-654c-43e1-8f95-43003fbe3bed,,,,,,,,,
0.47868383,0.0631832,0.006413357,0.007448278,0.4235239,0.8011787,0.4816245,0.1308,0.8763777,0.59842515
0.49052307,0.084172346,0.010737118,0.008855261,0.50194454,0.8416126,0.47317654,0.1796,0.8809676,0.54008174
0.6365898,0.15308535,1.05E-04,0.001889719,0.108220056,0.6018303,0.5120056,0.0368,0.8589821,0.798624
0.45984557,0.05874638,0.00930068,0.008436459,0.47868136,0.83384186,0.48175636,0.2399,0.8763052,0.5520034
0.49996588,0.10482994,0.006772699,0.007585151,0.43118498,0.8642091,0.5720305,0.2029,0.82023233,0.50313276
0.47983178,0.05967223,0.005653517,0.007142328,0.4063758,0.7812164,0.46831843,0.2058,0.88355976,0.62426037
0.5141165,0.11587787,0.003725699,0.006209984,0.353932,0.78329325,0.51768243,0.0803,0.8555728,0.6216524
0.46491835,0.063238956,0.004358873,0.006545454,0.372833,0.7951536,0.5177629,0.2155,0.8555241,0.606408
0.4709454,0.07731297,0.003445262,0.006048916,0.3448454,0.75756663,0.4907931,0.1669,0.87127614,0.6527579
0.47600174,0.06971907,0.003749543,0.006223479,0.35469297,0.7936412,0.5313487,0.1564,0.8471532,0.6083861
0.4611359,0.09219193,0.004330359,0.006529343,0.37192607,0.78785175,0.50829965,0.17,0.8611803,0.61586493
0.5238475,0.0872019,0.004816316,0.006767262,0.38531128,0.4451957,0.7507048,0.2397,0.66063774,0.8954333
0.54607207,0.06483946,0.003708968,0.006198848,0.35330403,0.4042027,0.69704986,0.224,0.71702266,0.91466945
0.6133271,0.09187737,0.002986493,0.005770903,0.3291442,0.43390474,0.702903,0.1204,0.7112857,0.9009588
0.63715106,0.092825264,0.003691028,0.006195868,0.35313594,0.39372697,0.68868923,0.1501,0.72505665,0.9192274
0.6306265,0.057177465,0.002002874,0.005045987,0.28810787,0.46328136,0.6967151,0.1088,0.7173479,0.8862113
0.6359108,0.05281852,0.00470359,0.006713901,0.38231075,0.4218726,0.731274,0.1615,0.68208385,0.90665513
0.6256911,0.052533757,0.004168461,0.006446792,0.36727774,0.44353998,0.7372011,0.3256,0.67567337,0.8962546
0.6289677,0.040233508,0.008190103,0.008088383,0.45929426,0.43204606,0.78962064,0.4895,0.61359537,0.90185153
0.66407096,0.14181598,0.002018372,0.005066667,0.28928033,0.50201815,0.7285682,0.0929,0.68497324,0.8648571
0.64131665,0.08828762,9.16E-04,0.003884931,0.2221309,0.6875019,0.5102309,0.1003,0.86003745,0.7261826
0.78045994,0.27232906,0.002780319,0.005650539,0.32233998,0.7227408,0.4653304,0.0369,0.8851371,0.6911192
0.6696221,0.07949666,0.001925004,0.004988324,0.2848381,0.69871116,0.4686699,0.0665,0.8833734,0.71540385
0.8165634,0.18693247,0.005197181,0.006947172,0.39542112,0.77162325,0.46474403,0.0623,0.88544506,0.63607985
0.6530828,0.08456034,9.02E-05,0.001792753,0.10267202,0.57124037,0.48406917,0.0781,0.87502974,0.82078284
0.6272766,0.08511998,0.00575724,0.007182344,0.40862045,0.80766153,0.50437444,0.3792,0.86348504,0.5896464
0.63983107,0.09492341,0.002604828,0.005515763,0.31471643,0.76866484,0.5317971,0.1395,0.8468718,0.6396518
