Train data for UserID: 617c6be8-240c-47bd-ae80-146e77c87576,,,,,,,,,
Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
0.54333746,0.070525184,1.47E-04,0.002111701,0.12091775,0.17952473,0.296948,0.093,0.95489365,0.98375344
0.53832823,0.06697864,2.33E-05,0.001147271,0.06572197,0.2355966,0.29892525,0.0529,0.95427656,0.97185093
0.49043262,0.047752738,3.94E-05,0.001361045,0.0779624,0.20935579,0.13254276,0.0972,0.99117726,0.9778395
0.5048018,0.05695709,6.21E-05,0.001584268,0.09074071,0.23464085,0.14555825,0.0867,0.98934966,0.97208214
0.7884584,0.16974984,1.26E-04,0.002004205,0.114769414,0.2592893,0.14692,0.0888,0.9891484,0.9657997
0.5558701,0.10935866,2.04E-04,0.002353816,0.13476151,0.30675137,0.17599286,0.074,0.98439145,0.9517897
0.49451688,0.07263931,5.02E-05,0.001475069,0.08449006,0.23014353,0.14717342,0.0878,0.9891107,0.9731567
0.54264885,0.1155031,2.64E-05,0.001191507,0.06825507,0.20437406,0.13712251,0.0762,0.9905541,0.97889286
0.50806254,0.07489539,2.45E-05,0.001162376,0.06658696,0.20248349,0.1368631,0.0994,0.99059,0.97928566
0.6782952,0.20554197,8.10E-05,0.001730469,0.09910799,0.24608932,0.14893861,0.0866,0.9888464,0.96924716
0.5511278,0.080183014,2.71E-06,5.60E-04,0.032089345,0.16456254,0.13283002,0.3789,0.9911388,0.9863666
0.50600004,0.07038303,2.85E-05,0.001222897,0.07005249,0.16525128,0.23389278,0.0529,0.9722624,0.9862515
0.60186195,0.09745356,7.53E-06,7.84E-04,0.04492721,0.1706645,0.21474919,0.0633,0.97666925,0.9853292
