Test data for UserID: b00b1169-05d0-459a-a428-70b49c607399
Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
0.56998694,0.08514841,4.5858102E-4,0.003085162,0.17653672,0.6463899,0.5021444,0.0464,0.86478376,0.7630073
0.48703167,0.07355248,1.9551451E-4,0.002321771,0.13292962,0.60413575,0.49310324,0.0538,0.8699708,0.7968814
0.5061105,0.0743277,2.8628245E-4,0.0026363668,0.15090913,0.61624,0.4907121,0.0613,0.8713218,0.7875584
0.54285765,0.06733888,3.9062515E-4,0.0029238057,0.16732591,0.6329095,0.49495554,0.0814,0.8689183,0.7742258
0.5063029,0.053979397,3.5397944E-4,0.0028288267,0.16190249,0.63304645,0.49982998,0.0666,0.86612356,0.77411383
0.5133728,0.08294627,1.2426314E-4,0.0019967833,0.11434487,0.59526926,0.49964893,0.0485,0.866228,0.8035263
0.52825224,0.07757807,9.2310575E-4,0.0038952953,0.22272107,0.74192166,0.57511765,0.0685,0.8180707,0.67048657
0.6955161,0.13614178,7.0525816E-4,0.0035610565,0.20367979,0.6866869,0.52514726,0.057,0.8510114,0.7269533
0.52834845,0.07463059,3.3893395E-4,0.0027885656,0.15960315,0.6333091,0.5021202,0.0633,0.86479783,0.7738989
0.51113194,0.09238791,3.410785E-4,0.0027951053,0.15997665,0.63827646,0.5073523,0.0517,0.86173874,0.7698072
0.5186185,0.061599724,6.730144E-4,0.0035051843,0.20049492,0.66038543,0.49731368,0.0887,0.8675708,0.7509268
0.5134059,0.05596067,8.550283E-4,0.0037963109,0.21708407,0.67386955,0.49854633,0.0846,0.8668631,0.73885036
0.5486588,0.073080316,0.0015734569,0.0046562594,0.26599357,0.7139466,0.50409555,0.078,0.8636479,0.7002002
0.5554003,0.06711622,0.0015148732,0.00459718,0.26263824,0.740812,0.5403722,0.0782,0.8414261,0.6717124
0.591252,0.10009534,0.001872872,0.0049337344,0.2817419,0.7492342,0.5347593,0.0603,0.84500444,0.6623052
0.54084074,0.07631299,0.0039220224,0.0063171154,0.35997164,0.79530513,0.529123,0.1057,0.84854513,0.6062093
0.5588192,0.07185836,0.0018522269,0.004915032,0.28068095,0.74193096,0.52637815,0.0793,0.85025054,0.67047626
0.49692124,0.071209356,0.0018024199,0.004870601,0.2781602,0.7482798,0.536598,0.078,0.843838,0.66338325
0.5743869,0.08572813,0.0019780328,0.0050253565,0.28693813,0.768627,0.55533046,0.0592,0.83162975,0.63969725
0.48440978,0.054876387,0.001698827,0.0047751023,0.2727407,0.5458864,0.7519663,0.1099,0.65920156,0.8378592
0.50755835,0.06421567,0.0015119396,0.0045928373,0.26239157,0.56659055,0.7614276,0.1089,0.64825,0.82399946
0.5167097,0.0432555,1.4922186E-4,0.0021206096,0.12142726,0.62828255,0.717945,0.1343,0.6960998,0.7779853
0.5066192,0.075759724,3.711741E-4,0.0028748023,0.16452791,0.5584903,0.6869464,0.0749,0.7267081,0.8295111
0.63994175,0.117022365,9.843098E-4,0.0039821644,0.22766663,0.50292593,0.685392,0.1425,0.7281743,0.8643295
0.55605584,0.07121113,6.5254426E-4,0.0034740833,0.19872187,0.5127927,0.6724285,0.0697,0.7401621,0.85851246
0.5380814,0.077459015,3.889608E-4,0.0029203328,0.16712762,0.4999219,0.6371781,0.0739,0.77071655,0.8660705
0.5605231,0.07324491,1.9291359E-4,0.0023129138,0.13242324,0.5006013,0.6105964,0.0433,0.79194194,0.86567795
0.5317184,0.06086548,4.296604E-4,0.0030182411,0.17271708,0.5017343,0.6430965,0.0676,0.76578516,0.86502177
0.5675321,0.06936702,4.3391707E-4,0.0030300333,0.17339018,0.51026124,0.65114844,0.0548,0.7589504,0.86001945
0.541558,0.07996207,3.6199973E-4,0.0028521107,0.16323213,0.5094349,0.64264214,0.0613,0.76616645,0.8605092
0.52268994,0.042749546,4.5892465E-4,0.0030854887,0.17655535,0.50376385,0.64783263,0.0581,0.7617827,0.8638414
0.5503674,0.05868381,2.7417424E-4,0.0025995348,0.14880474,0.50345224,0.6260927,0.0455,0.7797487,0.8640231
0.5328495,0.07078058,3.443598E-4,0.0028050086,0.16054223,0.5014695,0.63345605,0.0486,0.7737787,0.8651753
0.6156017,0.0889019,5.682528E-4,0.0033147712,0.18963708,0.5005383,0.65496993,0.0591,0.75565493,0.86571443
0.49841833,0.051170144,3.2039548E-4,0.0027385002,0.1567436,0.4997966,0.62900174,0.0474,0.7774039,0.8661428
0.602072,0.0821464,3.3172648E-4,0.0027700025,0.15854293,0.49505344,0.6261502,0.056,0.7797025,0.8688625
0.5107155,0.06894416,1.5784314E-4,0.0021629187,0.12384683,0.49379542,0.59749633,0.0539,0.80187166,0.8695781
0.5834995,0.10804433,1.8240618E-4,0.002269467,0.12993929,0.5017532,0.6096788,0.0368,0.79264855,0.8650108
0.69245243,0.22684419,0.0011806038,0.004265299,0.24377595,0.47672305,0.6752523,0.0347,0.7375868,0.87905353
0.5096453,0.08119214,0.003208299,0.0059051444,0.33672836,0.7545027,0.49388865,0.2093,0.8695252,0.6562969
0.7885059,0.14305586,0.0025932833,0.005503661,0.31403166,0.762529,0.52428627,0.0527,0.8515421,0.64695406
0.5877021,0.12111711,0.0030313155,0.0057946183,0.3304844,0.75945175,0.50593257,0.0878,0.862573,0.65056366
0.5217558,0.092637576,0.004725373,0.0067223543,0.38278615,0.7852309,0.4950621,0.1396,0.86885756,0.61920315
0.52998,0.07955448,0.0022064997,0.005210363,0.2974245,0.77926713,0.56047875,0.129,0.8281688,0.6266919
0.6543242,0.11433308,0.0011325536,0.0041747782,0.23862736,0.72469866,0.54081,0.0359,0.8411448,0.68906593
0.59897923,0.10796468,0.0030275804,0.0057933256,0.33041137,0.7547071,0.49971908,0.0591,0.8661875,0.6560619
0.60893863,0.09936539,0.0015178641,0.0046007014,0.26283824,0.7220079,0.5167917,0.0508,0.85611117,0.6918849
0.5622154,0.09553588,0.0022252896,0.005226026,0.2983119,0.743036,0.5125622,0.0803,0.8586501,0.66925144
0.53947854,0.08351675,0.0011161588,0.004150862,0.23726676,0.7632111,0.5895013,0.0602,0.80776745,0.6461493
0.5829375,0.088642634,0.0015273916,0.0046096635,0.26334727,0.7862286,0.59765065,0.0591,0.8017567,0.6179357
