Test data for UserID: e5c5d083-654c-43e1-8f95-43003fbe3bed
0.6318483,0.091718115,0.0040506935,0.0063854354,0.36382145,0.45612922,0.74430877,0.0878,0.66783565,0.88991356
0.5874333,0.054660603,0.0075491574,0.007866159,0.4468928,0.7758029,0.423485,0.2337,0.9059031,0.6309753
0.5455215,0.089462765,0.0044022272,0.0065649617,0.37393108,0.81462234,0.54461765,0.2284,0.83868444,0.57999176
0.7826399,0.3188569,0.003977628,0.006345982,0.36159843,0.77240354,0.4960284,0.1773,0.8683063,0.63513213
0.67187256,0.18045618,0.0029887522,0.005766514,0.3288962,0.76143026,0.509944,0.2007,0.8602076,0.6482468
0.64504814,0.09189641,0.004532886,0.0066304235,0.37761495,0.7879845,0.5034899,0.4799,0.8640011,0.61569506
0.68268216,0.14559954,0.0040935064,0.0064086705,0.36513042,0.7790582,0.5020543,0.2038,0.86483616,0.62695163
0.6887704,0.20046088,0.0044224015,0.006576738,0.37459388,0.7739198,0.48659527,0.1203,0.87362754,0.6332836
0.6759629,0.09538724,0.003614715,0.0061465874,0.3503564,0.7762522,0.51115274,0.1373,0.85948986,0.6304225
0.7361949,0.2042184,0.0027323884,0.0056021693,0.31960452,0.7779486,0.5399803,0.0548,0.84167767,0.6283279
0.69744974,0.26180485,3.4257164E-4,0.002799107,0.16020519,0.58974206,0.45320934,0.0685,0.8914041,0.8075917
0.6682572,0.10977894,0.0054651415,0.0070592514,0.40171397,0.80079055,0.5004761,0.3539,0.8657504,0.59894454
0.67539287,0.10637603,0.006966493,0.007664176,0.43560526,0.84895915,0.54374045,0.204,0.8392534,0.52845854
0.66960406,0.18909076,0.00353458,0.0061002267,0.3477409,0.7846014,0.52484727,0.1086,0.8511964,0.62000054
0.64844,0.109784216,0.00387978,0.006293042,0.35861474,0.7949971,0.52986217,0.3085,0.84808373,0.6066132
0.6665771,0.1644414,0.0067368345,0.0075709224,0.4303889,0.8355775,0.5272842,0.1552,0.84968895,0.5493727
0.66634536,0.11269767,0.003491287,0.0060744174,0.34628454,0.7795483,0.51919246,0.169,0.85465735,0.6263422
0.6294168,0.1365594,4.145902E-4,0.0029827952,0.17069367,0.6844344,0.55046916,0.1024,0.8348555,0.7290744
0.7424483,0.28462884,0.0054491917,0.0070523545,0.40132686,0.8136289,0.5195266,0.0886,0.8544543,0.58138454
0.6806118,0.14549935,0.0038380965,0.0062702205,0.3573283,0.79086167,0.5252071,0.1785,0.85097444,0.611995
0.708437,0.18803748,0.0025331322,0.005457094,0.3113964,0.7460073,0.50499636,0.094,0.8631215,0.6659378
0.66213894,0.15973786,0.0060777757,0.0073185894,0.4162589,0.8086171,0.49902514,0.1626,0.8665875,0.5883353
0.6596993,0.09815271,0.0039171977,0.006313489,0.3597672,0.79252887,0.52541983,0.2292,0.85084313,0.6098344
0.6565553,0.08826456,0.006101276,0.0073235664,0.4165378,0.8253462,0.5237146,0.4566,0.8518938,0.56462705
0.67161614,0.19527635,0.003330237,0.005979534,0.34092897,0.780148,0.52464694,0.1744,0.8513199,0.625595
0.6676445,0.16208762,0.0012056585,0.0042576822,0.24334279,0.71810704,0.52875346,0.113,0.84877545,0.6959326
0.7665329,0.27833948,0.009642038,0.008551992,0.4851059,0.46406505,0.82633686,0.0516,0.56317616,0.88580114
0.6997493,0.0783607,3.0226523E-5,0.0012501901,0.0716153,0.7396357,0.7859057,0.0791,0.61834633,0.6730074
0.6584731,0.12524816,7.967119E-4,0.0037135123,0.21236748,0.6494538,0.7953802,0.5623,0.6061109,0.760401
0.6749679,0.16604155,0.012209591,0.009249027,0.52375114,0.4578274,0.84441924,0.4577,0.5356829,0.8890411
0.67244786,0.123715624,0.002486755,0.005434989,0.31014523,0.5467943,0.77702934,0.1585,0.6294644,0.837267
0.6574353,0.17164153,0.002289879,0.0052753557,0.30110636,0.76711166,0.54137444,0.17,0.8407816,0.6415136
0.6263205,0.13577752,2.2039645E-4,0.0024153206,0.13827728,0.65981746,0.5498529,0.0803,0.8352615,0.7514259
0.67805874,0.21192451,0.004447432,0.006587595,0.37520492,0.8130067,0.5411938,0.1205,0.8408979,0.58225435
0.78003275,0.2055517,0.0041679377,0.006445689,0.36721557,0.82655305,0.56764716,0.3796,0.823272,0.5628588
0.7012005,0.21878551,5.2244245E-4,0.0032204713,0.18425776,0.6844784,0.53910035,0.1775,0.8422415,0.7290331
0.68052375,0.2220031,0.0069250604,0.007643574,0.43445307,0.8239586,0.50589335,0.1774,0.86259604,0.56665003
0.654583,0.09114851,0.0059288577,0.0072543644,0.41265896,0.84674454,0.55983895,0.3097,0.8286014,0.53199965
0.65208554,0.14127158,0.0056371335,0.0071336967,0.40589154,0.8259356,0.5338347,0.3023,0.84558886,0.56376445
0.64222914,0.13731518,1.06463185E-5,0.0011763028,0.06738443,0.4879172,0.5455953,0.3183,0.8380488,0.87288994
