Test data for UserID: 9b6551ab-fb4c-4fa1-84fc-a3c150e3b8c0
Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
0.5723912,0.24271038,0.0014492011,0.0045517646,0.26005846,0.7826133,0.59563494,0.0348,0.80325526,0.6225082
0.50754,0.17488082,0.0011121862,0.0041570324,0.23761782,0.7671092,0.59409684,0.0338,0.80439353,0.6415165
0.49150324,0.15890421,0.0017628398,0.0048438073,0.2766399,0.77783215,0.5758793,0.0771,0.81753474,0.6284721
0.45978063,0.14258422,1.3547747E-4,0.0020679913,0.118417874,0.68013334,0.5887062,0.0422,0.8083471,0.73308843
0.5015668,0.1712264,0.0026701295,0.005566405,0.31758153,0.8007849,0.5725994,0.04,0.8198353,0.59895205
0.50575644,0.18077897,0.002930634,0.0057404675,0.32742405,0.82671255,0.6006667,0.0411,0.7994995,0.5626245
0.5064295,0.21968758,4.1249587E-6,2.4115737E-4,0.013817189,0.5906147,0.6017078,0.1395,0.79871625,0.8069537
0.44815892,0.08490291,3.9530927E-4,0.0029360864,0.16802706,0.6163466,0.7394952,0.0761,0.6731618,0.787475
0.45603552,0.10875801,5.6597317E-4,0.003308701,0.18929087,0.61146945,0.7496221,0.0782,0.66186607,0.79126805
0.4334216,0.109036304,1.1495802E-4,0.0019478652,0.111546546,0.72033775,0.7931072,0.039,0.6090821,0.6936235
0.4371791,0.115278386,0.0023847446,0.0053479965,0.30522028,0.6597503,0.855701,0.0897,0.5174705,0.7514849
0.49320212,0.12442185,3.9425932E-4,0.002958826,0.1693253,0.8450956,0.7427818,0.1109,0.66953355,0.5346152
0.47588933,0.13649102,0.0037814209,0.0062444434,0.35587505,0.8330661,0.5865944,0.0559,0.80988085,0.5531734
0.48022637,0.11815767,0.0027387848,0.0056080674,0.3199381,0.8089876,0.58193755,0.0475,0.8132335,0.5878257
0.49154457,0.12716073,0.0026186295,0.005530913,0.31557363,0.8058824,0.5812519,0.0443,0.8137237,0.59207565
0.4671731,0.08425993,9.4390643E-4,0.0039310446,0.22475648,0.74653476,0.57908535,0.0496,0.81526697,0.66534644
0.5462396,0.14870651,4.4389974E-4,0.0030595637,0.17507571,0.70541614,0.57098895,0.0476,0.8209577,0.7087934
0.46249175,0.08783529,9.770814E-4,0.003969835,0.2269648,0.74355996,0.57362443,0.0844,0.81911844,0.6686693
0.484343,0.12752809,0.0011760832,0.004226683,0.24157977,0.77168024,0.59664,0.0454,0.802509,0.6360107
0.47884434,0.13260618,0.0013021453,0.0043799547,0.25029492,0.7767094,0.5959688,0.041,0.8030076,0.62985915
0.4840445,0.123816624,8.311822E-4,0.0037751382,0.21587808,0.7420457,0.58088654,0.039,0.8139845,0.6703493
0.509888,0.115094855,7.130862E-4,0.0035797942,0.20474777,0.7380606,0.58516574,0.0496,0.81091374,0.6747344
0.4530345,0.14123785,1.678264E-4,0.0022093214,0.1265003,0.68564767,0.58826226,0.0454,0.8086702,0.7279336
0.48258612,0.13112156,0.0054593245,0.007058564,0.40167537,0.8454752,0.5671393,0.059,0.82362187,0.53401476
0.46327254,0.08768397,0.003056456,0.0058115437,0.33144078,0.80794525,0.57096416,0.073,0.820975,0.5892576
0.40996006,0.11612781,8.1154646E-4,0.0037391868,0.21383013,0.72820234,0.56584334,0.0453,0.8245128,0.6853622
0.51098585,0.1401515,7.135939E-4,0.0035787097,0.20468596,0.72746974,0.57252485,0.0433,0.81988734,0.68613976
0.44789535,0.12535052,6.7823566E-4,0.0035218184,0.20144317,0.7204009,0.56678224,0.0401,0.8238677,0.69355786
0.4695308,0.061396234,5.4827885E-4,0.003276278,0.18744141,0.715988,0.57313085,0.0517,0.81946385,0.6981126
0.48809972,0.09073103,5.974732E-4,0.0033752737,0.19308771,0.7286758,0.58347213,0.0369,0.8121332,0.6848588
0.46405336,0.12113504,4.1911038E-4,0.002999324,0.17163722,0.72582716,0.5975062,0.0443,0.80186427,0.6878771
0.4800833,0.13440116,7.9822855E-4,0.0037239084,0.21295974,0.75549924,0.5996403,0.0401,0.80026966,0.6551495
0.49876454,0.122974336,8.45066E-4,0.0037886593,0.21664824,0.7453759,0.58430576,0.0432,0.8115336,0.6666444
0.4409357,0.10772385,7.491849E-4,0.003638189,0.20807567,0.7365485,0.5806284,0.0422,0.8141687,0.67638475
0.47368738,0.092166476,0.0020086959,0.0050505684,0.28836763,0.79785204,0.59265214,0.0676,0.80545855,0.6028533
0.4637643,0.07690056,0.004342877,0.0065356963,0.37228373,0.8433801,0.5883974,0.0887,0.8085719,0.53731745
0.46792805,0.09113449,0.0026521771,0.0055423463,0.31622046,0.8208282,0.60144335,0.0697,0.79891545,0.57117516
0.47011265,0.09944174,0.0024068125,0.0053645642,0.3061584,0.7996073,0.5804442,0.0888,0.8143,0.60052323
0.44411224,0.108145595,4.8333037E-5,0.0014632076,0.083811074,0.6685446,0.6039234,0.0327,0.79704237,0.7436721
0.5306154,0.21430905,0.003352875,0.0060436106,0.344546,0.82032007,0.5775277,0.019,0.8163711,0.5719047
0.49112388,0.1963227,0.0024685315,0.0054730712,0.31230062,0.80679935,0.5852033,0.0327,0.8108866,0.59082556
0.52231055,0.22515424,0.0021761903,0.0053230207,0.30380595,0.84883153,0.65091145,0.0348,0.75915366,0.52866346
0.5015013,0.11253366,3.4340328E-4,0.0028655697,0.16400069,0.5661688,0.6932837,0.1734,0.7206648,0.8242893
0.5484925,0.17536695,0.0045402423,0.0066620843,0.3793962,0.89248323,0.6602198,0.0698,0.75107247,0.45108053
0.45693532,0.113721564,0.0039755744,0.0063647474,0.36265582,0.8592886,0.62036186,0.0412,0.78431576,0.5114911
0.51631916,0.19080573,0.0031721848,0.005903728,0.33664834,0.8426855,0.61626655,0.0401,0.78753763,0.5384061
0.483203,0.12556581,9.840472E-4,0.0039918623,0.22821866,0.77691007,0.6139273,0.038,0.78936255,0.62961155
0.4625242,0.08496341,0.0017964874,0.004865937,0.2778956,0.82121,0.6324644,0.0603,0.7745894,0.5706261
0.43830928,0.091855004,0.004207051,0.0064667943,0.36840418,0.64275116,0.87652946,0.0865,0.48134822,0.766075
0.45763987,0.15922238,0.0018848665,0.0049656783,0.28355378,0.6215715,0.81646365,0.0485,0.5773968,0.78335744
0.45950732,0.11589921,0.0019082512,0.004967543,0.28365952,0.6398952,0.8299294,0.0496,0.5578684,0.7684622
0.441685,0.08834142,0.0011466014,0.004187025,0.239324,0.6611494,0.8204791,0.15,0.57167655,0.7502543
0.48501295,0.21325296,0.0015762717,0.004644365,0.2653181,0.68267256,0.8508055,0.1798,0.5254807,0.73072445
0.5643129,0.23271003,0.0030716883,0.0058322237,0.33260924,0.7171452,0.906052,0.0465,0.42316633,0.6969238
0.4886587,0.1624716,0.0013899829,0.0044677528,0.25528502,0.7269977,0.87716335,0.0675,0.4801921,0.6866399
0.47852352,0.15350345,0.0030790586,0.0058686323,0.33466607,0.66674906,0.87531465,0.1588,0.48355383,0.7452823
0.5491544,0.12427865,6.71578E-4,0.0035503544,0.20306978,0.64572877,0.7866707,0.0655,0.6173728,0.7635669
