Test data for UserID: 4d9b895a-1567-4d8f-b86f-2be81e582d0d
Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
0.50564396,0.08608337,0.0066225464,0.007531156,0.42816356,0.54039955,0.84277356,0.0856,0.5382683,0.84140855
0.6599635,0.1640336,0.003367083,0.006007483,0.3425068,0.822989,0.583027,0.0454,0.8124528,0.5680573
0.6086475,0.11184792,9.227832E-5,0.0018092977,0.10361871,0.69444215,0.6162555,0.0369,0.7875463,0.7195485
0.52938855,0.08025197,0.0024645145,0.005409403,0.30869693,0.8205689,0.6071507,0.0709,0.7945867,0.5715476
0.6651911,0.12931563,0.0018427483,0.004911235,0.28046557,0.80569655,0.609522,0.0602,0.79276913,0.5923285
0.5073201,0.06665636,0.0021261119,0.0051478115,0.29387993,0.81843144,0.61605763,0.0623,0.7877011,0.5746042
0.5274063,0.08493363,4.29486E-4,0.0030189068,0.17275508,0.7119219,0.58043313,0.0496,0.8143079,0.7022587
0.49045023,0.082763255,0.0019398178,0.004993059,0.28510666,0.7978673,0.59532326,0.0613,0.8034863,0.6028331
0.56017387,0.070242345,1.8752238E-4,0.0022896263,0.13109186,0.696451,0.5965969,0.0517,0.8025411,0.71760434
0.548735,0.07292362,5.0617097E-4,0.0031890136,0.18246295,0.7086517,0.5686538,0.0528,0.82257694,0.7055585
0.50900686,0.08034841,5.322421E-4,0.0032439649,0.18559808,0.7436497,0.6072918,0.0496,0.79447883,0.66856945
0.46146482,0.07097458,0.002357783,0.005329366,0.30416527,0.8421224,0.64104307,0.073,0.7675049,0.5392865
0.56927025,0.21516828,0.0031329736,0.0058663576,0.33453757,0.842024,0.61698586,0.039,0.78697425,0.53944004
0.66070396,0.16488771,0.0012851409,0.0043550897,0.2488814,0.77089727,0.5897267,0.0487,0.8076029,0.6369595
0.43774968,0.09084158,2.1224684E-4,0.002392067,0.13694811,0.7224131,0.62116665,0.04,0.78367853,0.69146174
0.4328125,0.06077395,6.954945E-4,0.0035451218,0.20277151,0.72989374,0.5769961,0.0548,0.8167469,0.6835606
0.4775737,0.07636077,6.8409793E-4,0.0035310325,0.2019684,0.7319755,0.58014256,0.0433,0.814515,0.681331
0.40126595,0.08156089,0.002143502,0.0051610367,0.29462942,0.81767535,0.61442393,0.0729,0.7889761,0.5756796
0.44816002,0.09178372,0.0023835215,0.005348964,0.30527508,0.83362883,0.6281494,0.0602,0.77809274,0.552325
0.5484454,0.08724996,6.777576E-6,7.589232E-4,0.04347967,0.7248699,0.69423926,0.0497,0.71974427,0.6888858
0.451626,0.111144714,0.0011537635,0.004198161,0.23995745,0.7597555,0.58298683,0.057,0.8124816,0.6502089
0.5199729,0.08335282,2.0004704E-4,0.0023389568,0.1339121,0.68302923,0.5793163,0.0539,0.8151028,0.730391
0.5511489,0.10097838,0.0012650584,0.0043291524,0.24740678,0.7611512,0.5786269,0.0517,0.8155924,0.6485745
0.4242748,0.11432616,0.0022595718,0.0052578948,0.30011728,0.82407755,0.6188805,0.0496,0.78548515,0.566477
0.41375145,0.0836513,0.0010930203,0.0041249427,0.23579213,0.76582426,0.5939664,0.0443,0.8044898,0.64304996
0.5643621,0.090269364,2.3781693E-4,0.002480507,0.142003,0.7208456,0.6154044,0.038,0.7882115,0.69309574
0.5073117,0.06642094,5.944566E-4,0.0033723433,0.19292061,0.768057,0.6307974,0.0454,0.77594763,0.6403815
0.42462474,0.0778831,1.525604E-7,2.1700293E-4,0.012433272,0.6342899,0.624629,0.0454,0.78092164,0.77309525
